DATE      , MinT, MaxT, MnRH, MxRH, VPDM, VPDA, Rain,  FMH,  FMW,
05/24/2006,   61 ,   77 ,   38 ,   69 , 1963 ,  871 , 0.00 ,116.0 ,155.3 ,
05/25/2006,   63 ,   88 ,   27 ,   71 , 3300 , 1563 , 0.00 ,116.0 ,153.0 ,
05/26/2006,   53 ,   77 ,   42 ,   96 , 1837 ,  773 , 0.00 ,116.0 ,152.3 ,
05/27/2006,   54 ,   67 ,   55 ,   88 , 1016 ,  665 , 0.00 ,116.0 ,150.3 ,
05/28/2006,   54 ,   69 ,   26 ,   58 , 1790 , 1103 , 0.00 ,116.0 ,147.4 ,
05/29/2006,   59 ,   74 ,   27 ,   60 , 2092 ,  884 , 0.00 ,104.1 ,137.8 ,
05/30/2006,   60 ,   79 ,   24 ,   57 , 2571 , 1023 , 0.00 , 93.7 ,133.5 ,
05/31/2006,   64 ,   84 ,   25 ,   48 , 2984 , 1324 , 0.00 , 85.5 ,130.1 ,
06/01/2006,   64 ,   90 ,   13 ,   59 , 4189 , 1457 , 0.00 , 79.5 ,127.6 ,
06/02/2006,   61 ,   88 ,   17 ,   69 , 3752 , 1221 , 0.00 , 72.2 ,124.5 ,
06/03/2006,   73 ,   91 ,   27 ,   48 , 3626 , 2408 , 0.00 , 62.4 ,120.4 ,
06/04/2006,   71 ,   93 ,   25 ,   49 , 3965 , 2103 , 0.00 , 56.8 ,118.1 ,
06/05/2006,   58 ,   89 ,   44 ,   97 , 2613 , 1142 , 0.00 , 47.1 ,114.0 ,
06/06/2006,   56 ,   74 ,   69 ,   97 ,  888 ,  570 , 0.00 , 47.1 ,114.7 ,
06/07/2006,   57 ,   76 ,   66 ,   97 , 1042 ,  626 , 0.00 , 47.1 ,116.1 ,
06/08/2006,   58 ,   68 ,   75 ,   97 ,  584 ,  459 , 0.00 , 47.1 ,118.8 ,
06/09/2006,   57 ,   70 ,   71 ,   97 ,  726 ,  406 , 0.02 , 47.1 ,122.3 ,
06/10/2006,   56 ,   71 ,   63 ,   96 ,  958 ,  701 , 0.00 , 47.1 ,123.0 ,
06/11/2006,   56 ,   70 ,   60 ,   91 , 1001 ,  511 , 0.00 , 47.1 ,124.4 ,
06/12/2006,   54 ,   68 ,   61 ,   97 ,  911 ,  650 , 0.00 , 47.1 ,122.2 ,
06/13/2006,   54 ,   72 ,   49 ,   85 , 1366 ,  800 , 0.00 , 47.1 ,121.1 ,
06/14/2006,   64 ,   83 ,   23 ,   54 , 2967 , 1779 , 0.00 , 47.1 ,118.4 ,
06/15/2006,   67 ,   87 ,   16 ,   70 , 3679 , 1715 , 0.00 , 44.2 ,116.2 ,
06/16/2006,   62 ,   95 ,   16 ,   69 , 4724 , 2025 , 0.00 , 36.4 ,112.9 ,
06/17/2006,   67 ,   95 ,   14 ,   68 , 4836 , 1828 , 0.00 ,  7.1 ,110.0 ,
06/18/2006,   59 ,   88 ,   31 ,   97 , 3119 , 1081 , 0.00 ,  8.2 ,110.4 ,
06/19/2006,   57 ,   77 ,   60 ,   97 , 1267 ,  518 , 0.00 ,  9.7 ,108.8 ,
06/20/2006,   56 ,   76 ,   61 ,   97 , 1195 ,  657 , 0.00 ,  8.7 ,109.3 ,
06/21/2006,   53 ,   78 ,   51 ,   97 , 1604 ,  564 , 0.00 ,  9.4 ,110.6 ,
06/22/2006,   55 ,   78 ,   39 ,   97 , 1997 ,  547 , 0.00 ,  8.2 ,111.7 ,
06/23/2006,   56 ,   78 ,   56 ,   95 , 1440 ,  628 , 0.00 ,  7.7 ,112.4 ,
06/24/2006,   61 ,   91 ,   18 ,   94 , 4074 , 1523 , 0.00 ,  5.0 ,112.0 ,
06/25/2006,   59 ,   94 ,   17 ,   85 , 4526 , 1610 , 0.00 ,  4.2 ,110.9 ,
06/26/2006,   64 ,   99 ,   18 ,   82 , 5209 , 2331 , 0.00 ,  6.5 ,107.3 ,
06/27/2006,   63 ,   93 ,   26 ,   83 , 3912 , 2283 , 0.00 ,  5.7 ,105.3 ,
06/28/2006,   77 ,   96 ,   18 ,   33 , 4755 , 3214 , 0.00 ,  2.9 ,102.3 ,
06/29/2006,   72 ,   96 ,   19 ,   36 , 4697 , 2567 , 0.00 ,  4.5 , 99.7 ,
06/30/2006,   71 ,   95 ,   22 ,   45 , 4386 , 2519 , 0.00 ,  5.5 , 96.7 ,
07/01/2006,   75 ,   97 ,   15 ,   39 , 5082 , 2881 , 0.00 ,  4.1 , 94.1 ,
07/02/2006,   70 ,   99 ,   17 ,   49 , 5273 , 2331 , 0.00 ,  5.6 , 91.9 ,
07/03/2006,   69 ,   91 ,   30 ,   56 , 3477 , 2224 , 0.00 ,  5.1 , 88.8 ,
07/04/2006,   68 ,   86 ,   24 ,   57 , 3224 , 1522 , 0.00 ,  6.2 , 86.3 ,
07/05/2006,   65 ,   86 ,   35 ,   66 , 2758 , 1471 , 0.00 ,  6.2 , 85.6 ,
07/06/2006,   61 ,   87 ,   31 ,   81 , 3022 , 1273 , 0.00 ,  7.3 , 85.7 ,
07/07/2006,   64 ,   88 ,   25 ,   63 , 3391 , 1415 , 0.00 ,  5.6 , 84.2 ,
07/08/2006,   68 ,   93 ,   22 ,   51 , 4124 , 2213 , 0.00 ,  4.3 , 83.0 ,
07/09/2006,   67 ,   92 ,   22 ,   58 , 3998 , 2200 , 0.00 ,  3.7 , 81.9 ,
07/10/2006,   61 ,   94 ,   21 ,   80 , 4308 , 1561 , 0.00 ,  6.9 , 80.4 ,
07/11/2006,   62 ,   87 ,   30 ,   70 , 3066 , 1543 , 0.00 ,  4.8 , 79.3 ,
07/12/2006,   70 ,   89 ,   14 ,   36 , 4012 , 2373 , 0.00 ,  3.8 , 77.4 ,
07/13/2006,   73 ,   94 ,   12 ,   36 , 4798 , 2700 , 0.00 ,  3.9 , 75.3 ,
07/14/2006,   73 ,   94 ,    9 ,   38 , 4962 , 2869 , 0.00 ,  3.1 , 73.1 ,
07/15/2006,   76 ,   98 ,   11 ,   42 , 5485 , 2845 , 0.00 ,  5.1 , 71.6 ,
07/16/2006,   68 ,   99 ,   14 ,   64 , 5463 , 2077 , 0.00 ,  8.9 , 70.7 ,
07/17/2006,   67 ,   90 ,   28 ,   84 , 3467 , 1503 , 0.00 ,  6.8 , 70.1 ,
07/18/2006,   69 ,   86 ,   37 ,   77 , 2673 , 1289 , 0.00 ,  7.2 , 69.9 ,
07/19/2006,   64 ,   88 ,   48 ,   95 , 2351 , 1293 , 0.00 ,  6.8 , 72.2 ,
07/20/2006,   62 ,   87 ,   42 ,   93 , 2540 , 1340 , 0.00 ,  6.4 , 74.1 ,
07/21/2006,   72 ,   91 ,   37 ,   56 , 3130 , 1976 , 0.00 ,  5.1 , 74.0 ,
07/22/2006,   83 ,  105 ,   19 ,   50 , 6156 , 3764 , 0.00 ,  4.0 , 73.4 ,
07/23/2006,   71 ,  108 ,   13 ,   82 , 7221 , 2617 , 0.00 , 12.3 , 73.5 ,
07/24/2006,   74 ,  101 ,   27 ,   69 , 4925 , 2441 , 0.00 ,  7.2 , 72.3 ,
07/25/2006,   71 ,   98 ,   33 ,   73 , 4129 , 2053 , 0.00 ,  6.9 , 71.8 ,
07/26/2006,   66 ,   94 ,   39 ,   94 , 3326 , 1682 , 0.00 ,  5.6 , 73.0 ,
07/27/2006,   72 ,   95 ,   34 ,   72 , 3711 , 2117 , 0.00 ,  7.0 , 72.7 ,
07/28/2006,   68 ,   86 ,   42 ,   85 , 2461 , 1140 , 0.00 ,  8.2 , 74.0 ,
07/29/2006,   66 ,   84 ,   59 ,   96 , 1631 , 1046 , 0.00 ,  9.9 , 77.2 ,
07/30/2006,   64 ,   79 ,   63 ,   96 , 1252 ,  758 , 0.00 ,  9.7 , 80.2 ,
07/31/2006,   60 ,   78 ,   59 ,   96 , 1342 ,  737 , 0.00 , 11.9 , 82.2 ,
08/01/2006,   60 ,   79 ,   51 ,   95 , 1657 ,  885 , 0.00 ,  7.0 , 84.1 ,
08/02/2006,   61 ,   79 ,   51 ,   92 , 1657 ,  983 , 0.00 ,  7.4 , 85.3 ,
08/03/2006,   59 ,   78 ,   49 ,   96 , 1669 ,  572 , 0.00 , 17.2 , 87.3 ,
08/04/2006,   60 ,   77 ,   52 ,   96 , 1520 ,  916 , 0.00 ,  7.5 , 89.6 ,
08/05/2006,   57 ,   78 ,   52 ,   92 , 1571 ,  687 , 0.00 ,  7.4 , 91.4 ,
08/06/2006,   61 ,   78 ,   48 ,   78 , 1702 ,  966 , 0.00 ,  8.1 , 91.7 ,
08/07/2006,   57 ,   77 ,   50 ,   93 , 1583 ,  851 , 0.00 ,  6.9 , 92.7 ,
08/08/2006,   65 ,   82 ,   44 ,   70 , 2089 , 1295 , 0.00 ,  6.4 , 92.1 ,
08/09/2006,   69 ,   93 ,   25 ,   49 , 3965 , 2438 , 0.00 ,  3.6 , 90.0 ,
08/10/2006,   64 ,   95 ,   11 ,   76 , 5005 , 1684 , 0.00 ,  6.2 , 88.7 ,
08/11/2006,   65 ,   88 ,   22 ,   76 , 3526 , 1385 , 0.00 ,  7.4 , 87.8 ,
08/12/2006,   59 ,   82 ,   39 ,   96 , 2276 ,  939 , 0.00 ,  7.1 , 89.0 ,
08/13/2006,   57 ,   79 ,   49 ,   96 , 1725 ,  867 , 0.00 ,  7.4 , 90.6 ,
08/14/2006,   57 ,   79 ,   49 ,   96 , 1725 , 1022 , 0.00 ,  7.0 , 91.6 ,
08/15/2006,   55 ,   76 ,   50 ,   94 , 1532 ,  758 , 0.00 ,  7.3 , 93.0 ,
08/16/2006,   55 ,   75 ,   53 ,   95 , 1393 ,  778 , 0.00 ,  7.5 , 94.9 ,
08/17/2006,   55 ,   77 ,   48 ,   96 , 1647 ,  831 , 0.00 ,  7.4 , 96.8 ,
08/18/2006,   59 ,   79 ,   33 ,   85 , 2266 , 1006 , 0.00 ,  6.5 , 97.2 ,
08/19/2006,   56 ,   83 ,   30 ,   93 , 2697 , 1024 , 0.00 ,  7.3 , 97.5 ,
08/20/2006,   54 ,   78 ,   51 ,   96 , 1604 ,  733 , 0.00 ,  7.6 , 98.9 ,
08/21/2006,   60 ,   83 ,   35 ,   73 , 2504 , 1131 , 0.00 ,  6.1 , 97.4 ,
08/22/2006,   71 ,   96 ,   27 ,   44 , 4233 , 2410 , 0.00 ,  3.9 , 95.2 ,
08/23/2006,   68 ,   99 ,   11 ,   54 , 5654 , 2350 , 0.00 ,  4.6 , 92.9 ,
08/24/2006,   69 ,   92 ,   14 ,   41 , 4408 , 2046 , 0.00 ,  5.7 , 90.5 ,
08/25/2006,   63 ,   87 ,   22 ,   68 , 3416 , 1509 , 0.00 ,  6.9 , 89.4 ,
08/26/2006,   60 ,   80 ,   33 ,   80 , 2342 , 1137 , 0.00 ,  6.1 , 88.8 ,
08/27/2006,   69 ,   90 ,   21 ,   44 , 3804 , 2487 , 0.00 ,  3.1 , 86.1 ,
08/28/2006,   74 ,   93 ,   13 ,   35 , 4599 , 2441 , 0.00 ,  4.5 , 83.2 ,
08/29/2006,   73 ,   97 ,    9 ,   38 , 5440 , 2874 , 0.00 ,  4.0 , 80.9 ,
08/30/2006,   64 ,   92 ,   25 ,   69 , 3844 , 1676 , 0.00 ,  5.7 , 80.3 ,
08/31/2006,   66 ,   88 ,   26 ,   54 , 3345 , 1559 , 0.00 ,  5.5 , 79.3 ,
09/01/2006,   69 ,   92 ,   17 ,   43 , 4254 , 2127 , 0.00 ,  4.4 , 77.7 ,
09/02/2006,   72 ,   99 ,    5 ,   34 , 6035 , 3062 , 0.00 ,  3.1 , 74.7 ,
09/03/2006,   73 ,  101 ,   10 ,   32 , 6073 , 3507 , 0.00 ,  2.4 , 72.1 ,
09/04/2006,   77 ,   99 ,   13 ,   26 , 5527 , 3677 , 0.00 ,  2.3 , 69.9 ,
09/05/2006,   81 ,   99 ,   13 ,   27 , 5527 , 3968 , 0.00 ,  2.4 , 68.1 ,
09/06/2006,   67 ,  102 ,   11 ,   65 , 6188 , 2712 , 0.00 ,  3.8 , 67.1 ,
09/07/2006,   62 ,   96 ,    9 ,   71 , 5277 , 2132 , 0.00 ,  6.1 , 66.5 ,
09/08/2006,   59 ,   85 ,   26 ,   96 , 3041 , 1229 , 0.00 ,  8.6 , 68.4 ,
09/09/2006,   57 ,   76 ,   51 ,   93 , 1501 ,  927 , 0.00 ,  7.1 , 70.7 ,
09/10/2006,   54 ,   76 ,   50 ,   96 , 1532 ,  835 , 0.00 ,  7.0 , 73.3 ,
09/11/2006,   64 ,   92 ,   13 ,   50 , 4459 , 2502 , 0.00 ,  2.6 , 72.5 ,
09/12/2006,   74 ,   92 ,   13 ,   37 , 4459 , 2531 , 0.00 ,  4.8 , 71.6 ,
09/13/2006,   65 ,   94 ,   20 ,   61 , 4362 , 1908 , 0.00 ,  7.7 , 71.1 ,
09/14/2006,   57 ,   77 ,   51 ,   96 , 1552 ,  835 , 0.01 , 23.4 , 74.9 ,
09/15/2006,   54 ,   69 ,   57 ,   96 , 1040 ,  607 , 0.00 ,  9.8 , 60.0 ,
09/16/2006,   53 ,   76 ,   40 ,   79 , 1838 ,  953 , 0.00 ,  6.2 , 60.0 ,
09/17/2006,   70 ,   88 ,    8 ,   50 , 4159 , 2784 , 0.00 ,  2.7 , 60.0 ,
09/19/2006,   68 ,   87 ,   10 ,   41 , 3942 , 2463 , 0.00 ,  3.1 , 60.0 ,
09/20/2006,   60 ,   84 ,   16 ,   63 , 3343 , 1415 , 0.00 ,  7.6 , 60.0 ,
09/22/2006,   55 ,   63 ,   78 ,   94 ,  432 ,  404 , 0.00 , 14.2 , 60.0 ,
09/23/2006,   56 ,   73 ,   49 ,   89 , 1413 ,  830 , 0.00 ,  6.9 , 60.0 ,
09/24/2006,   59 ,   85 ,   19 ,   84 , 3328 , 2011 , 0.00 ,  3.0 , 60.0 ,
09/25/2006,   66 ,   87 ,   13 ,   53 , 3810 , 1859 , 0.00 ,  4.6 , 60.0 ,
09/26/2006,   61 ,   86 ,   32 ,   70 , 2885 , 1246 , 0.00 ,  7.7 , 60.0 ,
09/27/2006,   61 ,   82 ,   32 ,   67 , 2537 , 1198 , 0.00 ,  5.9 , 60.0 ,
09/28/2006,   67 ,   90 ,   21 ,   49 , 3804 , 2371 , 0.00 ,  4.4 , 60.0 ,
09/29/2006,   70 ,   91 ,   10 ,   42 , 4471 , 2290 , 0.00 ,  4.4 , 60.0 ,
09/30/2006,   63 ,   87 ,   17 ,   59 , 3635 , 1538 , 0.00 ,  7.5 , 60.0 ,
10/01/2006,   64 ,   78 ,   34 ,   75 , 2160 , 1887 , 0.00 ,  5.6 , 60.0 ,
10/02/2006,   64 ,   80 ,   34 ,   74 , 2307 , 1344 , 0.00 ,  6.0 , 60.0 ,
10/03/2006,   58 ,   80 ,   37 ,   70 , 2202 , 1377 , 0.00 ,  5.9 , 60.0 ,
10/20/2006,   69 ,   86 ,   10 ,   13 , 3818 , 2725 , 0.00 ,  2.2 , 60.0 ,
10/21/2006,   64 ,   88 ,   10 ,   25 , 4069 , 2344 , 0.00 ,  2.8 , 60.0 ,
10/22/2006,   70 ,   88 ,    9 ,   21 , 4114 , 2962 , 0.00 ,  2.1 , 60.0 ,
10/23/2006,   71 ,   86 ,    9 ,   15 , 3861 , 2900 , 0.00 ,  1.9 , 60.0 ,
10/24/2006,   62 ,   86 ,   10 ,   66 , 3818 , 1346 , 0.00 ,  9.0 , 60.0 ,
10/25/2006,   51 ,   75 ,   52 ,   96 , 1422 ,  654 , 0.00 ,  8.4 , 60.0 ,
10/26/2006,   53 ,   81 ,    6 ,   92 , 3394 , 2068 , 0.00 ,  1.2 , 60.0 ,
10/27/2006,   66 ,   84 ,    5 ,    8 , 3780 , 2726 , 0.00 ,  1.2 , 60.0 ,
10/28/2006,   70 ,   85 ,    7 ,   10 , 3821 , 2887 , 0.00 ,  1.4 , 60.0 ,
10/29/2006,   57 ,   84 ,    8 ,   63 , 3661 , 1258 , 0.00 ,  8.0 , 60.0 ,
10/30/2006,   52 ,   70 ,   44 ,   93 , 1402 ,  623 , 0.00 , 10.3 , 60.0 ,
10/31/2006,   52 ,   64 ,   64 ,   94 ,  732 ,  471 , 0.00 , 11.9 , 60.0 ,
11/01/2006,   50 ,   67 ,   59 ,   93 ,  926 ,  462 , 0.00 ,  8.2 , 60.0 ,
11/02/2006,   54 ,   71 ,   58 ,   85 , 1088 ,  562 , 0.00 ,  8.0 , 60.0 ,
11/03/2006,   58 ,   73 ,   54 ,   85 , 1275 ,  822 , 0.00 ,  9.2 , 60.0 ,
11/04/2006,   58 ,   84 ,   16 ,   80 , 3343 , 2028 , 0.00 ,  2.6 , 60.0 ,
11/05/2006,   70 ,   88 ,   10 ,   21 , 4069 , 2985 , 0.00 ,  1.9 , 60.0 ,
11/06/2006,   74 ,   92 ,    9 ,   14 , 4664 , 3455 , 0.00 ,  1.7 , 60.0 ,
11/07/2006,   77 ,   93 ,    9 ,   14 , 4811 , 3715 , 0.00 ,  1.5 , 60.0 ,
11/08/2006,   71 ,   91 ,    9 ,   25 , 4521 , 2863 , 0.00 ,  3.8 , 60.0 ,
11/09/2006,   53 ,   83 ,   20 ,   96 , 3082 , 1072 , 0.00 ,  8.4 , 60.0 ,
11/10/2006,   56 ,   82 ,    9 ,   79 , 3395 , 1859 , 0.00 ,  2.8 , 60.0 ,
11/11/2006,   59 ,   82 ,   10 ,   54 , 3357 , 1495 , 0.00 ,  8.4 , 60.0 ,
11/12/2006,   53 ,   70 ,   16 ,   84 , 2102 , 1478 , 0.00 ,  3.1 , 60.0 ,
11/13/2006,   58 ,   74 ,    8 ,   24 , 2636 , 1676 , 0.00 ,  3.3 , 60.0 ,
11/14/2006,   52 ,   74 ,   17 ,   87 , 2378 ,  719 , 0.00 ,  8.0 , 60.0 ,
11/15/2006,   57 ,   81 ,   16 ,   92 , 3033 , 1749 , 0.00 ,  3.3 , 60.0 ,
11/16/2006,   66 ,   82 ,   12 ,   22 , 3283 , 2324 , 0.00 ,  3.1 , 60.0 ,
11/17/2006,   61 ,   81 ,   17 ,   38 , 2997 , 1523 , 0.00 ,  5.4 , 60.0 ,
11/18/2006,   64 ,   80 ,   25 ,   56 , 2621 , 1781 , 0.00 ,  4.3 , 60.0 ,
11/19/2006,   73 ,   88 ,   10 ,   30 , 4069 , 2915 , 0.00 ,  2.4 , 60.0 ,
11/20/2006,   73 ,   88 ,    9 ,   15 , 4114 , 3122 , 0.00 ,  1.7 , 60.0 ,
11/21/2006,   61 ,   86 ,   10 ,   65 , 3818 , 1504 , 0.00 ,  9.0 , 60.0 ,
11/22/2006,   52 ,   72 ,   41 ,   95 , 1580 , 1006 , 0.00 ,  8.3 , 60.0 ,
11/23/2006,   52 ,   68 ,   35 ,   90 , 1519 ,  597 , 0.00 , 12.1 , 60.0 ,
11/24/2006,   52 ,   66 ,   36 ,   84 , 1396 ,  544 , 0.00 ,  9.7 , 60.0 ,
11/25/2006,   50 ,   65 ,   59 ,   94 ,  864 ,  484 , 0.00 ,  9.1 , 60.0 ,
11/26/2006,   49 ,   65 ,   53 ,   90 ,  990 ,  696 , 0.00 ,  8.3 , 60.0 ,
11/27/2006,   47 ,   62 ,   53 ,   96 ,  891 ,  376 , 0.24 , 15.3 , 60.0 ,
11/28/2006,   45 ,   60 ,   34 ,   86 , 1166 ,  663 , 0.00 ,  6.9 , 60.0 ,
11/29/2006,   42 ,   57 ,   13 ,   54 , 1380 , 1008 , 0.00 ,  2.4 , 60.0 ,
11/30/2006,   46 ,   62 ,    5 ,   13 , 1801 , 1327 , 0.00 ,  1.1 , 60.0 ,
12/01/2006,   51 ,   72 ,    5 ,   21 , 2545 , 1334 , 0.00 ,  3.4 , 60.0 ,
12/02/2006,   59 ,   73 ,    7 ,   23 , 2577 , 2011 , 0.00 ,  1.2 , 60.0 ,
12/03/2006,   55 ,   73 ,    6 ,    9 , 2605 , 1901 , 0.00 ,  1.3 , 60.0 ,
12/04/2006,   56 ,   74 ,    4 ,    8 , 2751 , 1982 , 0.00 ,  0.7 , 60.0 ,
12/05/2006,   60 ,   77 ,    4 ,    9 , 3040 , 2103 , 0.00 ,  1.6 , 60.0 ,
12/06/2006,   59 ,   78 ,    6 ,   23 , 3077 , 1694 , 0.00 ,  3.6 , 60.0 ,
12/07/2006,   65 ,   82 ,    6 ,   25 , 3507 , 2410 , 0.00 ,  1.9 , 60.0 ,
12/08/2006,   66 ,   82 ,    8 ,   13 , 3432 , 2559 , 0.00 ,  1.9 , 60.0 ,
12/09/2006,   49 ,   77 ,   11 ,   95 , 2818 ,  924 , 0.00 , 11.1 , 60.0 ,
12/10/2006,   47 ,   61 ,   51 ,   97 ,  897 ,  490 , 0.43 ,  8.9 , 60.0 ,
12/11/2006,   47 ,   62 ,   56 ,   94 ,  834 ,  397 , 0.00 ,  8.5 , 60.0 ,
12/12/2006,   52 ,   68 ,   27 ,   82 , 1706 , 1168 , 0.00 ,  4.5 , 60.0 ,
12/13/2006,   57 ,   73 ,   29 ,   56 , 1967 , 1273 , 0.00 ,  5.0 , 60.0 ,
12/14/2006,   65 ,   76 ,   30 ,   42 , 2144 , 1662 , 0.00 ,  4.6 , 60.0 ,
12/15/2006,   57 ,   77 ,   29 ,   64 , 2248 , 1143 , 0.00 ,  9.9 , 60.0 ,
12/16/2006,   49 ,   64 ,   64 ,   96 ,  732 ,  577 , 0.00 , 22.1 , 60.0 ,
12/17/2006,   40 ,   56 ,   51 ,   91 ,  750 ,  449 , 0.09 ,  8.1 , 60.0 ,
12/18/2006,   41 ,   56 ,   21 ,   59 , 1209 ,  895 , 0.00 ,  3.7 , 60.0 ,
12/19/2006,   43 ,   57 ,   13 ,   27 , 1380 , 1047 , 0.00 ,  2.8 , 60.0 ,
12/20/2006,   44 ,   57 ,   14 ,   57 , 1364 ,  667 , 0.00 ,  6.0 , 60.0 ,
12/21/2006,   44 ,   58 ,   28 ,   54 , 1184 ,  543 , 0.00 ,  9.5 , 60.0 ,
12/22/2006,   45 ,   57 ,   27 ,   94 , 1158 ,  856 , 0.01 ,  4.9 , 60.0 ,
12/23/2006,   54 ,   69 ,    7 ,   33 , 2249 , 1682 , 0.00 ,  1.3 , 60.0 ,
12/24/2006,   59 ,   72 ,    7 ,   18 , 2491 , 1857 , 0.00 ,  2.0 , 60.0 ,
12/25/2006,   64 ,   77 ,   11 ,   22 , 2818 , 2153 , 0.00 ,  2.3 , 60.0 ,
12/26/2006,   59 ,   76 ,   12 ,   22 , 2696 , 1832 , 0.00 ,  4.5 , 60.0 ,
12/27/2006,   47 ,   74 ,   16 ,   93 , 2407 , 1102 , 0.13 ,  9.0 , 60.0 ,
12/28/2006,   45 ,   55 ,   17 ,   68 , 1225 , 1007 , 0.00 ,  3.2 , 60.0 ,
12/29/2006,   51 ,   67 ,   12 ,   23 , 1987 , 1247 , 0.00 ,  3.7 , 60.0 ,
12/30/2006,   48 ,   69 ,   12 ,   68 , 2129 , 1037 , 0.00 ,  5.3 , 60.0 ,
12/31/2006,   46 ,   63 ,   35 ,   71 , 1277 ,  580 , 0.00 ,  7.4 , 60.0 ,
01/01/2007,   47 ,   68 ,   19 ,   80 , 1893 , 1195 , 0.00 ,  3.2 , 60.0 ,
01/02/2007,   57 ,   75 ,   10 ,   20 , 2667 , 1842 , 0.00 ,  2.3 , 60.0 ,
01/03/2007,   59 ,   75 ,   10 ,   34 , 2667 , 1603 , 0.00 ,  5.1 , 60.0 ,
01/04/2007,   44 ,   67 ,   24 ,   93 , 1716 ,  552 , 0.00 , 10.2 , 60.0 ,
01/05/2007,   39 ,   60 ,   21 ,   96 , 1395 ,  948 , 0.00 ,  3.7 , 60.0 ,
01/06/2007,   47 ,   71 ,    6 ,   21 , 2434 , 1386 , 0.00 ,  2.6 , 60.0 ,
01/07/2007,   54 ,   71 ,   10 ,   29 , 2331 , 1609 , 0.00 ,  2.6 , 60.0 ,
01/08/2007,   62 ,   77 ,    6 ,   17 , 2977 , 2225 , 0.00 ,  1.2 , 60.0 ,
01/09/2007,   66 ,   83 ,    7 ,   13 , 3583 , 2527 , 0.00 ,  1.7 , 60.0 ,
01/10/2007,   57 ,   83 ,   10 ,   29 , 3468 , 2095 , 0.00 ,  4.9 , 60.0 ,
01/11/2007,   48 ,   68 ,   22 ,   94 , 1823 ,  767 , 0.00 , 15.1 , 60.0 ,
01/12/2007,   37 ,   52 ,   15 ,   81 , 1123 ,  769 , 0.00 ,  3.8 , 60.0 ,
01/13/2007,   33 ,   50 ,   11 ,   32 , 1092 ,  771 , 0.00 ,  2.1 , 60.0 ,
01/14/2007,   36 ,   51 ,    9 ,   19 , 1159 ,  745 , 0.00 ,  3.5 , 60.0 ,
01/15/2007,   39 ,   53 ,    9 ,   33 , 1248 ,  934 , 0.00 ,  2.0 , 60.0 ,
01/16/2007,   46 ,   63 ,    7 ,   12 , 1827 , 1307 , 0.00 ,  1.3 , 60.0 ,
01/17/2007,   42 ,   62 ,    7 ,   89 , 1763 ,  668 , 0.03 , 35.0 , 60.0 ,
01/18/2007,   42 ,   62 ,   10 ,   70 , 1707 , 1167 , 0.00 ,  1.8 , 60.0 ,
01/19/2007,   52 ,   64 ,    8 ,   11 , 1872 , 1502 , 0.00 ,  1.5 , 60.0 ,
01/20/2007,   44 ,   68 ,    8 ,   89 , 2150 ,  801 , 0.00 ,  9.1 , 60.0 ,
01/21/2007,   43 ,   61 ,   10 ,   86 , 1647 , 1167 , 0.00 ,  1.8 , 60.0 ,
01/22/2007,   48 ,   64 ,    6 ,   15 , 1912 , 1375 , 0.00 ,  1.6 , 60.0 ,
01/23/2007,   54 ,   67 ,    7 ,   28 , 2100 , 1389 , 0.00 ,  3.2 , 60.0 ,
01/24/2007,   54 ,   77 ,   10 ,   54 , 2850 , 1794 , 0.00 ,  2.1 , 60.0 ,
01/25/2007,   59 ,   75 ,   10 ,   17 , 2667 , 1941 , 0.00 ,  2.3 , 60.0 ,
01/26/2007,   56 ,   74 ,   11 ,   50 , 2550 , 1342 , 0.00 ,  6.4 , 60.0 ,
01/27/2007,   46 ,   63 ,   44 ,   95 , 1100 ,  499 , 0.00 , 16.1 , 60.0 ,
01/28/2007,   44 ,   54 ,   72 ,   97 ,  398 ,  308 , 1.58 , 14.1 , 60.0 ,
01/29/2007,   46 ,   60 ,   51 ,   88 ,  866 ,  354 , 0.00 , 10.9 , 60.0 ,
01/30/2007,   47 ,   60 ,   60 ,   96 ,  707 ,  387 , 0.22 , 35.0 , 60.0 ,
01/31/2007,   44 ,   56 ,   69 ,   94 ,  474 ,  302 , 0.06 , 15.1 , 60.0 ,
02/01/2007,   43 ,   55 ,   63 ,   93 ,  546 ,  339 , 0.01 , 12.7 , 60.0 ,
02/02/2007,   43 ,   61 ,   60 ,   92 ,  732 ,  316 , 0.00 ,  9.8 , 60.0 ,
02/03/2007,   48 ,   73 ,   25 ,   69 , 2078 , 1031 , 0.00 ,  4.5 , 60.0 ,
02/04/2007,   60 ,   82 ,    6 ,   37 , 3507 , 2336 , 0.00 ,  1.4 , 60.0 ,
02/05/2007,   69 ,   84 ,    7 ,   15 , 3701 , 2636 , 0.00 ,  2.5 , 60.0 ,
02/06/2007,   61 ,   82 ,   12 ,   28 , 3283 , 1882 , 0.00 ,  4.1 , 60.0 ,
02/07/2007,   51 ,   75 ,   27 ,   63 , 2163 , 1226 , 0.00 ,  8.5 , 60.0 ,
02/08/2007,   45 ,   64 ,   26 ,   94 , 1505 ,  504 , 0.00 ,  8.9 , 60.0 ,
02/09/2007,   50 ,   66 ,   26 ,   72 , 1614 ,  737 , 0.00 ,  9.0 , 60.0 ,
02/10/2007,   54 ,   66 ,   35 ,   57 , 1418 ,  703 , 0.00 ,  8.5 , 60.0 ,
